year,region,id,title,release_date,popularity,vote_count,vote_average,original_language,genre_ids,rank,genres
2017,GLOBAL,403119,47미터,2017-05-25,4.2368,2776,5.8,en,"[27, 53]",91,"공포, 스릴러"
2017,GLOBAL,417678,"에브리씽, 에브리씽",2017-05-18,3.6968,3711,7.2,en,"[18, 10749]",92,"드라마, 로맨스"
2017,GLOBAL,335360,마이 리틀 포니: 더 무비,2017-10-05,3.177,398,7.3,en,"[10751, 16, 12, 14]",93,"가족, 애니메이션, 모험, 판타지"
2017,GLOBAL,462677,극장판 도라에몽:진구의 남극 꽁꽁 대모험,2017-03-04,3.1809,96,6.5,ja,"[16, 12, 14, 10751]",94,"애니메이션, 모험, 판타지, 가족"
2017,GLOBAL,373569,스내치드,2017-05-03,2.6242,815,5.4,en,"[28, 35]",95,"액션, 코미디"
2017,GLOBAL,396371,몰리스 게임,2017-12-07,3.5539,3845,7.146,en,"[18, 80]",96,"드라마, 범죄"
2017,GLOBAL,1325448,hævn 2,2017-10-26,0.0873,0,0.0,da,[27],97,공포
2017,GLOBAL,446791,올 더 머니,2017-12-21,4.8337,2321,6.5,en,"[80, 36, 53]",98,"범죄, 역사, 스릴러"
2017,GLOBAL,416477,빅 식,2017-03-30,4.2314,2514,7.33,en,"[35, 18, 10749]",99,"코미디, 드라마, 로맨스"
2017,GLOBAL,434119,공조,2017-01-18,3.0741,135,6.8,ko,"[28, 18]",100,"액션, 드라마"
2018,GLOBAL,299536,어벤져스: 인피니티 워,2018-04-25,26.1432,30924,8.235,en,"[12, 28, 878]",1,"모험, 액션, SF"
2018,GLOBAL,284054,블랙 팬서,2018-02-13,9.2782,22801,7.369,en,"[28, 12, 878]",2,"액션, 모험, SF"
2018,GLOBAL,351286,쥬라기 월드: 폴른 킹덤,2018-06-06,9.6343,12303,6.539,en,"[28, 12, 878, 53]",3,"액션, 모험, SF, 스릴러"
2018,GLOBAL,260513,인크레더블 2,2018-06-14,21.2801,13244,7.454,en,"[28, 12, 16, 10751]",4,"액션, 모험, 애니메이션, 가족"
2018,GLOBAL,297802,아쿠아맨,2018-12-07,8.3906,14468,6.874,en,"[28, 12, 14]",5,"액션, 모험, 판타지"
2018,GLOBAL,424694,보헤미안 랩소디,2018-10-24,6.5331,17285,7.968,en,"[10402, 18]",6,"음악, 드라마"
2018,GLOBAL,335983,베놈,2018-09-28,8.9215,16731,6.828,en,"[878, 28]",7,"SF, 액션"
2018,GLOBAL,353081,미션 임파서블: 폴아웃,2018-07-25,10.5289,8706,7.443,en,"[28, 12]",8,"액션, 모험"
2018,GLOBAL,383498,데드풀 2,2018-05-15,9.7789,18595,7.489,en,"[28, 35, 12]",9,"액션, 코미디, 모험"
2018,GLOBAL,338952,신비한 동물들과 그린델왈드의 범죄,2018-11-14,4.8431,11158,6.842,en,"[14, 12]",10,"판타지, 모험"
2018,GLOBAL,363088,앤트맨과 와스프,2018-07-04,7.5883,13731,6.913,en,"[28, 12, 878]",11,"액션, 모험, SF"
2018,GLOBAL,333339,레디 플레이어 원,2018-03-28,10.1404,16228,7.6,en,"[12, 28, 878]",12,"모험, 액션, SF"
2018,GLOBAL,460555,오퍼레이션 레드 씨,2018-02-16,3.204,406,7.393,zh,"[28, 53, 10752, 12]",13,"액션, 스릴러, 전쟁, 모험"
2018,GLOBAL,505513,당인가탐안 2,2018-02-16,2.9515,128,6.148,zh,"[35, 9648]",14,"코미디, 미스터리"
2018,GLOBAL,345940,메가로돈,2018-08-09,8.7769,7920,6.25,en,"[28, 878, 27]",15,"액션, SF, 공포"
2018,GLOBAL,404368,주먹왕 랄프 2: 인터넷 속으로,2018-11-20,9.1327,7821,7.168,en,"[10751, 16, 35, 12]",16,"가족, 애니메이션, 코미디, 모험"
2018,GLOBAL,400155,몬스터 호텔 3,2018-06-28,6.5898,4566,6.849,en,"[16, 35, 10751, 14]",17,"애니메이션, 코미디, 가족, 판타지"
2018,GLOBAL,360920,그린치,2018-11-08,7.9437,4235,6.864,en,"[10751, 35, 16]",18,"가족, 코미디, 애니메이션"
2018,GLOBAL,424783,범블비,2018-11-22,6.5777,6372,6.717,en,"[28, 12, 878]",19,"액션, 모험, SF"
2018,GLOBAL,332562,스타 이즈 본,2018-10-03,6.6706,11936,7.5,en,"[10402, 18, 10749]",20,"음악, 드라마, 로맨스"
2018,GLOBAL,427641,램페이지,2018-04-11,8.5305,7263,6.457,en,"[28, 12, 878]",21,"액션, 모험, SF"
2018,GLOBAL,458423,맘마미아! 2,2018-07-18,4.5675,3466,7.087,en,"[35, 10749]",22,"코미디, 로맨스"
2018,GLOBAL,324857,스파이더맨: 뉴 유니버스,2018-12-06,14.4332,16424,8.396,en,"[16, 28, 12, 878]",23,"애니메이션, 액션, 모험, SF"
2018,GLOBAL,348350,한 솔로: 스타워즈 스토리,2018-05-15,5.9615,8919,6.556,en,"[878, 12, 28]",24,"SF, 모험, 액션"
2018,GLOBAL,538331,서홍시수부,2018-07-27,2.5157,125,6.956,zh,[35],25,코미디
2018,GLOBAL,337167,50가지 그림자: 해방,2018-01-17,17.0363,8187,6.687,en,"[18, 10749]",26,"드라마, 로맨스"
2018,GLOBAL,439079,더 넌,2018-09-05,27.2461,6932,5.905,en,[27],27,공포
2018,GLOBAL,497984,몬스터 헌트 2: 요괴사냥단,2018-02-16,3.1734,131,6.7,zh,"[12, 35, 14]",28,"모험, 코미디, 판타지"
2018,GLOBAL,381719,피터 래빗,2018-02-07,3.4449,1846,6.7,en,"[16, 12, 10751]",29,"애니메이션, 모험, 가족"
2018,GLOBAL,400650,메리 포핀스 리턴즈,2018-12-13,3.9736,3376,6.5,en,"[14, 10751, 35]",30,"판타지, 가족, 코미디"
2018,GLOBAL,447332,콰이어트 플레이스,2018-04-03,7.7715,14758,7.396,en,"[27, 18, 878]",31,"공포, 드라마, SF"
2018,GLOBAL,490132,그린 북,2018-11-16,9.0903,12231,8.226,en,"[18, 35, 36]",32,"드라마, 코미디, 역사"
2018,GLOBAL,447200,스카이스크래퍼,2018-07-11,6.4618,5152,6.319,en,"[28, 53, 12]",33,"액션, 스릴러, 모험"
2018,GLOBAL,402900,오션스 8,2018-06-07,7.8306,8515,7.0,en,"[80, 35, 28]",34,"범죄, 코미디, 액션"
2018,GLOBAL,268896,퍼시픽 림: 업라이징,2018-03-21,10.7719,5133,6.131,en,"[28, 14, 878, 12]",35,"액션, 판타지, SF, 모험"
2018,GLOBAL,336843,메이즈 러너: 데스 큐어,2018-01-10,7.1906,8089,7.096,en,"[878, 28, 12, 53]",36,"SF, 액션, 모험, 스릴러"
2018,GLOBAL,338970,툼 레이더,2018-03-05,6.4615,8073,6.4,en,"[28, 12, 14]",37,"액션, 모험, 판타지"
2018,GLOBAL,424139,할로윈,2018-10-18,5.6442,4874,6.6,en,"[27, 53, 80, 18]",38,"공포, 스릴러, 범죄, 드라마"
2018,GLOBAL,455207,크레이지 리치 아시안,2018-08-15,4.7941,3796,7.061,en,"[35, 10749]",39,"코미디, 로맨스"
2018,GLOBAL,480530,크리드 2,2018-11-21,8.945,5595,7.034,en,"[18, 28]",40,"드라마, 액션"
2018,GLOBAL,446894,스몰풋,2018-09-20,3.4475,1573,6.8,en,"[10751, 35, 12, 16]",41,"가족, 코미디, 모험, 애니메이션"
2018,GLOBAL,508747,먼 훗날 우리,2018-04-28,3.3768,147,7.6,zh,"[18, 10749]",42,"드라마, 로맨스"
2018,GLOBAL,345887,더 이퀄라이저 2,2018-07-19,9.241,5646,6.778,en,"[28, 53, 80]",43,"액션, 스릴러, 범죄"
2018,GLOBAL,519255,벨 칸토,2018-09-13,1.2454,130,5.5,en,"[18, 10402, 10749, 53]",44,"드라마, 음악, 로맨스, 스릴러"
2018,GLOBAL,504172,라스트 미션,2018-12-14,7.9601,5148,6.86,en,"[80, 18]",45,"범죄, 드라마"
2018,GLOBAL,426543,호두까기 인형과 4개의 왕국,2018-10-26,4.5382,2185,6.1,en,"[14, 12, 10751]",46,"판타지, 모험, 가족"
2018,GLOBAL,406563,인시디어스 4: 라스트 키,2018-01-03,8.9958,3013,6.3,en,"[27, 53]",47,"공포, 스릴러"
2018,GLOBAL,346910,더 프레데터,2018-09-05,9.0233,4880,5.6,en,"[878, 28, 53]",48,"SF, 액션, 스릴러"
2018,GLOBAL,463272,쟈니 잉글리쉬 3: 스트라이크 어게인,2018-09-13,5.6129,2609,6.268,en,"[28, 12, 35]",49,"액션, 모험, 코미디"
2018,GLOBAL,401981,레드 스패로,2018-02-15,5.9439,6159,6.534,en,"[53, 9648]",50,"스릴러, 미스터리"
2018,GLOBAL,442249,더 퍼스트 퍼지,2018-07-04,8.5949,4087,6.0,en,"[28, 27, 53]",51,"액션, 공포, 스릴러"
2018,GLOBAL,407451,시간의 주름,2018-03-08,4.7965,1818,5.1,en,"[12, 878, 10751, 14]",52,"모험, SF, 가족, 판타지"
2018,GLOBAL,463821,벽 속에 숨은 마법시계,2018-09-15,3.4516,2227,6.3,en,"[35, 14, 10751, 27]",53,"코미디, 판타지, 가족, 공포"
2018,GLOBAL,503314,드래곤볼 슈퍼: 브로리,2018-12-14,1.2733,3018,7.9,ja,"[28, 878, 16]",54,"액션, SF, 애니메이션"
2018,GLOBAL,491418,인스턴트 패밀리,2018-11-13,5.4253,3098,7.5,en,"[35, 18]",55,"코미디, 드라마"
2018,GLOBAL,399035,커뮤터,2018-01-11,6.8958,4478,6.364,en,"[28, 53, 9648]",56,"액션, 스릴러, 미스터리"
2018,GLOBAL,445571,게임 나이트,2018-02-15,6.2654,6016,6.849,en,"[9648, 35, 80]",57,"미스터리, 코미디, 범죄"
2018,GLOBAL,437543,몽키킹 3: 서유기 여인왕국,2018-02-16,2.8814,53,5.7,zh,"[12, 14, 28, 10751]",58,"모험, 판타지, 액션, 가족"
2018,GLOBAL,373449,로봇 2,2018-11-29,1.7393,161,5.9,ta,"[28, 878, 14]",59,"액션, SF, 판타지"
2018,GLOBAL,518068,신과함께-인과 연,2018-08-01,5.501,703,8.068,ko,"[28, 12, 14, 53]",60,"액션, 모험, 판타지, 스릴러"
2018,GLOBAL,369972,퍼스트맨,2018-10-10,7.1458,5432,7.042,en,"[36, 18]",61,"역사, 드라마"
2018,GLOBAL,493006,명탐정 코난: 제로의 집행인,2018-04-13,1.8083,167,6.2,ja,"[16, 80, 9648, 28]",62,"애니메이션, 범죄, 미스터리, 액션"
2018,GLOBAL,399360,알파: 위대한 여정,2018-08-17,5.4608,2633,6.5,en,"[12, 18]",63,"모험, 드라마"
2018,GLOBAL,420814,곰돌이 푸 다시 만나 행복해,2018-08-01,3.3226,2814,7.298,en,"[12, 35, 10751, 14]",64,"모험, 코미디, 가족, 판타지"
2018,GLOBAL,484247,부탁 하나만 들어줘,2018-09-13,4.1553,4420,6.637,en,"[53, 35, 9648]",65,"스릴러, 코미디, 미스터리"
2018,GLOBAL,529426,부니베어: 애들이 줄었어요,2018-02-16,1.6935,12,6.3,zh,"[16, 35, 12, 878]",66,"애니메이션, 코미디, 모험, SF"
2018,GLOBAL,375262,더 페이버릿: 여왕의 여자,2018-11-23,4.9855,5676,7.5,en,"[36, 35, 18]",67,"역사, 코미디, 드라마"
2018,GLOBAL,460019,트루스 오어 데어,2018-04-12,3.8594,4118,5.941,en,"[53, 27]",68,"스릴러, 공포"
2018,GLOBAL,460668,아이 필 프리티,2018-04-19,2.8689,2077,6.379,en,"[35, 10749]",69,"코미디, 로맨스"
2018,GLOBAL,437557,블로커스,2018-03-14,5.3121,2047,6.308,en,[35],70,코미디
2018,GLOBAL,487558,블랙클랜스맨,2018-08-09,6.5274,7788,7.492,en,"[80, 35, 18, 36]",71,"범죄, 코미디, 드라마, 역사"
2018,GLOBAL,442062,구스범스: 몬스터의 역습,2018-10-11,4.7608,1572,6.1,en,"[35, 14, 27]",72,"코미디, 판타지, 공포"
2018,GLOBAL,543094,극장판 가면라이더 빌드 Be The One,2018-08-04,1.7816,9,7.3,ja,"[28, 12, 878, 18]",73,"액션, 모험, SF, 드라마"
2018,GLOBAL,463319,삼국: 무영자,2018-09-30,3.1705,414,6.7,zh,"[28, 10752]",74,"액션, 전쟁"
2018,GLOBAL,454619,오버보드,2018-04-13,6.4666,1418,6.7,en,"[10749, 35]",75,"로맨스, 코미디"
2018,GLOBAL,370567,셜록 놈즈,2018-03-15,3.3319,748,5.7,en,"[16, 10751, 14, 35, 12, 9648]",76,"애니메이션, 가족, 판타지, 코미디, 모험, 미스터리"
2018,GLOBAL,493922,유전,2018-06-07,11.17,8110,7.291,en,"[27, 9648, 53]",77,"공포, 미스터리, 스릴러"
2018,GLOBAL,375588,후드,2018-11-03,7.1575,3044,5.9,en,"[12, 28, 53, 14]",78,"모험, 액션, 스릴러, 판타지"
2018,GLOBAL,470878,아이 캔 온리 이매진,2018-02-14,3.0738,483,7.5,en,"[10402, 18]",79,"음악, 드라마"
2018,GLOBAL,506763,적인걸 3: 사대천왕,2018-07-27,221.254,199,6.226,zh,"[28, 14, 12, 9648]",80,"액션, 판타지, 모험, 미스터리"
2018,GLOBAL,428078,모털 엔진,2018-11-27,6.5101,4884,6.2,en,"[12, 878]",81,"모험, SF"
2018,GLOBAL,432527,파드마바트,2018-01-25,4.4698,284,6.9,hi,"[18, 36, 10749]",82,"드라마, 역사, 로맨스"
2018,GLOBAL,495925,극장판 도라에몽: 진구의 보물섬,2018-03-03,3.6502,93,7.2,ja,"[16, 12, 14, 878, 35, 10751]",83,"애니메이션, 모험, 판타지, SF, 코미디, 가족"
2018,GLOBAL,449443,크리미널 스쿼드,2018-01-18,9.8837,3208,6.856,en,"[28, 80, 53]",84,"액션, 범죄, 스릴러"
2018,GLOBAL,497333,코드 블루 -닥터 헬기 긴급 구명- 극장판,2018-07-27,2.449,10,6.7,ja,"[28, 12, 18]",85,"액션, 모험, 드라마"
2018,GLOBAL,502682,북클럽,2018-05-18,2.423,805,6.2,en,"[10749, 35, 18]",86,"로맨스, 코미디, 드라마"
2018,GLOBAL,429197,바이스,2018-12-25,4.2781,3450,7.0,en,"[18, 35]",87,"드라마, 코미디"
2018,GLOBAL,541781,爱情公寓,2018-08-10,1.7108,14,3.9,zh,"[35, 14, 12]",88,"코미디, 판타지, 모험"
2018,GLOBAL,400535,시카리오: 데이 오브 솔다도,2018-06-27,9.6747,3814,6.939,en,"[28, 80, 53]",89,"액션, 범죄, 스릴러"
2018,GLOBAL,489999,서치,2018-08-24,2.0965,4022,7.569,en,"[18, 9648, 53]",90,"드라마, 미스터리, 스릴러"
2018,GLOBAL,455980,태그,2018-05-30,2.9625,3277,6.71,en,"[35, 28]",91,"코미디, 액션"
2018,GLOBAL,527729,아스테릭스: 마법 물약의 비밀,2018-05-12,2.814,1279,6.85,fr,"[10751, 16, 35, 12]",92,"가족, 애니메이션, 코미디, 모험"
2018,GLOBAL,401469,위도우즈,2018-11-06,4.7398,2367,6.49,en,"[80, 53, 18]",93,"범죄, 스릴러, 드라마"
2018,GLOBAL,503616,세컨드 액트,2018-11-22,2.7767,1222,6.3,en,"[10749, 35]",94,"로맨스, 코미디"
2018,GLOBAL,518764,애니멀월드,2018-06-29,2.6113,240,6.958,zh,"[18, 28, 12, 53]",95,"드라마, 액션, 모험, 스릴러"
2018,GLOBAL,429351,12 솔져스,2018-01-18,7.1236,3077,6.348,en,"[10752, 18, 28, 36]",96,"전쟁, 드라마, 액션, 역사"
2018,GLOBAL,496328,산주,2018-06-29,3.1768,201,7.2,hi,"[18, 35]",97,"드라마, 코미디"
2018,GLOBAL,449176,"러브, 사이먼",2018-02-16,5.6528,6137,8.0,en,"[35, 18, 10749]",98,"코미디, 드라마, 로맨스"
2018,GLOBAL,347375,마일 22,2018-08-16,5.6031,2295,6.2,en,"[28, 53]",99,"액션, 스릴러"
2018,GLOBAL,517814,가버나움,2018-09-20,3.8072,1839,8.2,ar,[18],100,드라마
2019,GLOBAL,299534,어벤져스: 엔드게임,2019-04-24,14.7723,26704,8.237,en,"[12, 878, 28]",1,"모험, SF, 액션"
2019,GLOBAL,420818,라이온 킹,2019-07-12,7.6623,10480,7.105,en,"[12, 18, 10751, 16]",2,"모험, 드라마, 가족, 애니메이션"
2019,GLOBAL,330457,겨울왕국 2,2019-11-20,10.0586,10014,7.244,en,"[10751, 16, 12, 35, 14]",3,"가족, 애니메이션, 모험, 코미디, 판타지"
2019,GLOBAL,429617,스파이더맨: 파 프롬 홈,2019-06-28,13.6082,16316,7.4,en,"[28, 12, 878]",4,"액션, 모험, SF"
2019,GLOBAL,299537,캡틴 마블,2019-03-06,7.3004,16243,6.793,en,"[28, 12, 878]",5,"액션, 모험, SF"
2019,GLOBAL,420817,알라딘,2019-05-22,14.624,10331,7.094,en,"[12, 14, 10749, 10751]",6,"모험, 판타지, 로맨스, 가족"
2019,GLOBAL,475557,조커,2019-10-01,12.8739,26779,8.133,en,"[80, 53, 18]",7,"범죄, 스릴러, 드라마"
2019,GLOBAL,181812,스타워즈 에피소드 9: 라이즈 오브 스카이워커,2019-12-18,8.9986,10343,6.3,en,"[12, 28, 878]",8,"모험, 액션, SF"
2019,GLOBAL,301528,토이 스토리 4,2019-06-19,11.3552,10139,7.469,en,"[10751, 12, 16, 35, 14]",9,"가족, 모험, 애니메이션, 코미디, 판타지"
2019,GLOBAL,512200,쥬만지: 넥스트 레벨,2019-12-04,8.2442,9004,6.889,en,"[12, 35, 14]",10,"모험, 코미디, 판타지"
2019,GLOBAL,384018,분노의 질주: 홉스 & 쇼,2019-07-31,10.4366,7481,6.847,en,"[28, 12, 35]",11,"액션, 모험, 코미디"
2019,GLOBAL,615453,나타지마동강세,2019-07-26,38.2832,640,7.91,zh,"[16, 14, 12]",12,"애니메이션, 판타지, 모험"
2019,GLOBAL,166428,드래곤 길들이기 3,2019-01-03,12.6286,6793,7.749,en,"[16, 10751, 12]",13,"애니메이션, 가족, 모험"
2019,GLOBAL,420809,말레피센트 2,2019-10-16,5.9928,6291,7.304,en,"[10751, 14, 12, 28]",14,"가족, 판타지, 모험, 액션"
2019,GLOBAL,474350,그것: 두 번째 이야기,2019-09-04,10.3908,9055,6.831,en,"[27, 53]",15,"공포, 스릴러"
2019,GLOBAL,612845,나와 나의 조국,2019-09-30,2.6749,67,6.7,zh,"[18, 36]",16,"드라마, 역사"
2019,GLOBAL,447404,명탐정 피카츄,2019-05-03,6.5543,7090,6.9,en,"[28, 12, 14]",17,"액션, 모험, 판타지"
2019,GLOBAL,412117,마이펫의 이중생활  2,2019-05-24,6.2968,3204,6.953,en,"[10751, 35, 12, 16]",18,"가족, 코미디, 모험, 애니메이션"
2019,GLOBAL,399579,알리타: 배틀 엔젤,2019-01-31,7.3589,9579,7.244,en,"[28, 878, 12]",19,"액션, SF, 모험"
2019,GLOBAL,530915,1917,2019-12-25,9.1182,12975,7.987,en,"[10752, 36, 53]",20,"전쟁, 역사, 스릴러"
2019,GLOBAL,466272,원스 어폰 어 타임 인… 할리우드,2019-07-24,14.8165,14135,7.427,en,"[35, 18, 53]",21,"코미디, 드라마, 스릴러"
2019,GLOBAL,373571,고질라: 킹 오브 몬스터,2019-05-29,8.5829,6420,6.695,en,"[878, 28]",22,"SF, 액션"
2019,GLOBAL,287947,샤잠!,2019-03-29,11.7769,9851,6.989,en,"[28, 35, 14]",23,"액션, 코미디, 판타지"
2019,GLOBAL,329996,덤보,2019-03-27,5.4803,4427,6.593,en,"[10751, 14, 12]",24,"가족, 판타지, 모험"
2019,GLOBAL,458156,존 윅 3: 파라벨룸,2019-05-15,10.9338,11201,7.4,en,"[28, 53, 80]",25,"액션, 스릴러, 범죄"
2019,GLOBAL,546554,나이브스 아웃,2019-11-27,10.7083,13100,7.843,en,"[35, 80, 9648]",26,"코미디, 범죄, 미스터리"
2019,GLOBAL,290859,터미네이터: 다크 페이트,2019-10-23,6.9686,5386,6.416,en,"[878, 28, 12, 53]",27,"SF, 액션, 모험, 스릴러"
2019,GLOBAL,496243,기생충,2019-05-30,18.5191,19458,8.5,ko,"[35, 53, 18]",28,"코미디, 스릴러, 드라마"
2019,GLOBAL,458723,어스,2019-03-14,7.633,7717,6.955,en,"[27, 9648, 53]",29,"공포, 미스터리, 스릴러"
2019,GLOBAL,479455,맨 인 블랙: 인터내셔널,2019-06-12,8.1326,5114,5.904,en,"[35, 878, 28]",30,"코미디, SF, 액션"
2019,GLOBAL,320288,엑스맨: 다크 피닉스,2019-06-05,6.4778,6775,5.968,en,"[878, 28, 12]",31,"SF, 액션, 모험"
2019,GLOBAL,450465,글래스,2019-01-16,4.6507,8769,6.667,en,"[53, 18, 878]",32,"스릴러, 드라마, SF"
2019,GLOBAL,605375,열화영웅,2019-08-29,2.8888,80,7.2,zh,"[18, 28]",33,"드라마, 액션"
2019,GLOBAL,449924,엽문 4: 더 파이널,2019-12-19,2.4476,2036,7.274,cn,"[28, 36, 18]",34,"액션, 역사, 드라마"
2019,GLOBAL,521029,애나벨 집으로,2019-06-26,20.2526,3677,6.404,en,[27],35,공포
2019,GLOBAL,575813,소년시절의 너,2019-10-25,3.7314,503,8.119,zh,"[18, 80, 10749]",36,"드라마, 범죄, 로맨스"
2019,GLOBAL,359724,포드 V 페라리,2019-11-13,11.3752,8480,8.007,en,"[18, 28, 36]",37,"드라마, 액션, 역사"
2019,GLOBAL,331482,작은 아씨들,2019-12-25,8.6573,6534,7.863,en,"[18, 10749, 36]",38,"드라마, 로맨스, 역사"
2019,GLOBAL,481084,아담스 패밀리,2019-10-10,8.275,2400,6.606,en,"[10751, 16, 35, 14]",39,"가족, 애니메이션, 코미디, 판타지"
2019,GLOBAL,280217,레고 무비 2,2019-02-06,3.691,2312,6.666,en,"[28, 12, 16, 35, 10751]",40,"액션, 모험, 애니메이션, 코미디, 가족"
2019,GLOBAL,535544,다운튼 애비,2019-09-12,6.7716,1191,7.2,en,"[18, 10749, 36]",41,"드라마, 로맨스, 역사"
2019,GLOBAL,431580,스노우 몬스터,2019-09-19,4.6754,2107,7.455,en,"[10751, 16, 12, 35]",42,"가족, 애니메이션, 모험, 코미디"
2019,GLOBAL,568160,날씨의 아이,2019-06-19,6.1894,2458,8.0,ja,"[16, 18, 14, 10749]",43,"애니메이션, 드라마, 판타지, 로맨스"
2019,GLOBAL,453405,제미니 맨,2019-10-02,7.0027,5274,6.276,en,"[878, 28, 12, 53]",44,"SF, 액션, 모험, 스릴러"
2019,GLOBAL,431693,스파이 지니어스,2019-12-04,5.4846,2873,7.574,en,"[16, 28, 12, 35, 10751]",45,"애니메이션, 액션, 모험, 코미디, 가족"
2019,GLOBAL,504608,로켓맨,2019-05-17,5.5958,4810,7.318,en,"[10402, 18]",46,"음악, 드라마"
2019,GLOBAL,540901,허슬러,2019-09-12,5.5551,3007,6.472,en,"[18, 35, 80]",47,"드라마, 코미디, 범죄"
2019,GLOBAL,522681,이스케이프 룸,2019-01-03,6.9436,4849,6.544,en,"[27, 53, 9648]",48,"공포, 스릴러, 미스터리"
2019,GLOBAL,515195,예스터데이,2019-06-26,6.2182,4070,6.69,en,"[35, 14, 10402, 10749]",49,"코미디, 판타지, 음악, 로맨스"
2019,GLOBAL,423204,엔젤 해즈 폴른,2019-08-21,10.2456,3660,6.592,en,"[28, 53]",50,"액션, 스릴러"
2019,GLOBAL,454640,앵그리 버드 2: 독수리 왕국의 침공,2019-08-02,5.5838,1794,7.1,en,"[10751, 35, 12, 16]",51,"가족, 코미디, 모험, 애니메이션"
2019,GLOBAL,419704,애드 아스트라,2019-09-17,1.9873,6900,6.121,en,"[878, 18]",52,"SF, 드라마"
2019,GLOBAL,522162,미드웨이,2019-11-06,5.296,2579,7.1,en,"[28, 10752, 36]",53,"액션, 전쟁, 역사"
2019,GLOBAL,440472,업사이드,2019-01-10,5.9312,1330,7.139,en,"[35, 18]",54,"코미디, 드라마"
2019,GLOBAL,567646,극한직업,2019-01-23,3.2651,317,7.1,ko,"[28, 35, 80]",55,"액션, 코미디, 범죄"
2019,GLOBAL,480414,요로나의 저주,2019-04-17,13.0568,2546,5.651,en,[27],56,공포
2019,GLOBAL,338967,좀비랜드: 더블 탭,2019-10-09,6.278,5969,6.916,en,"[27, 35, 28]",57,"공포, 코미디, 액션"
2019,GLOBAL,549053,라스트 크리스마스,2019-11-07,3.8283,2478,7.2,en,"[35, 10749]",58,"코미디, 로맨스"
2019,GLOBAL,499701,도라와 잃어버린 황금의 도시,2019-08-08,3.9742,1776,6.6,en,"[10751, 35, 12]",59,"가족, 코미디, 모험"
2019,GLOBAL,400157,원더랜드,2019-03-13,3.7471,721,6.5,en,"[35, 16, 12, 10751, 14]",60,"코미디, 애니메이션, 모험, 가족, 판타지"
2019,GLOBAL,566555,명탐정 코난: 감청의 권,2019-04-12,1.0589,171,6.2,ja,"[16, 9648, 80, 28, 12]",61,"애니메이션, 미스터리, 범죄, 액션, 모험"
2019,GLOBAL,157433,공포의 묘지,2019-04-04,5.2399,3300,5.743,en,[27],62,공포
2019,GLOBAL,581218,부니베어: 원시시대 대모험,2019-02-05,2.0541,28,7.0,zh,"[16, 10751, 12, 14]",63,"애니메이션, 가족, 모험, 판타지"
2019,GLOBAL,521777,굿 보이즈,2019-08-14,2.3179,1916,6.848,en,[35],64,코미디
2019,GLOBAL,575138,신 희극지왕,2019-02-05,3.9142,37,5.608,cn,[35],65,코미디
2019,GLOBAL,417384,스케어리 스토리: 어둠의 속삭임,2019-08-08,4.3841,2738,6.5,en,"[27, 12, 9648]",66,"공포, 모험, 미스터리"
2019,GLOBAL,449562,더 허슬,2019-05-09,4.1397,2592,6.2,en,"[35, 80]",67,"코미디, 범죄"
2019,GLOBAL,527641,파이브 피트,2019-03-14,5.6937,5770,8.2,en,"[10749, 18]",68,"로맨스, 드라마"
2019,GLOBAL,522938,람보: 라스트 워,2019-09-18,7.2397,4042,6.5,en,"[28, 53, 18]",69,"액션, 스릴러, 드라마"
2019,GLOBAL,511987,크롤,2019-07-10,4.5781,3233,6.3,en,"[27, 53, 28]",70,"공포, 스릴러, 액션"
2019,GLOBAL,505436,컬러풀 웨딩즈 2,2019-01-30,3.302,1295,5.9,fr,[35],71,코미디
2019,GLOBAL,515001,조조 래빗,2019-10-18,4.4667,9949,8.0,en,"[35, 10752, 18]",72,"코미디, 전쟁, 드라마"
2019,GLOBAL,522518,안녕 베일리,2019-05-03,3.2991,1570,8.057,en,"[10751, 12, 18]",73,"가족, 모험, 드라마"
2019,GLOBAL,536869,캣츠,2019-12-19,6.7161,1011,4.091,en,"[14, 35, 18]",74,"판타지, 코미디, 드라마"
2019,GLOBAL,438650,콜드 체이싱,2019-02-07,4.2736,2679,5.9,en,"[28, 80, 53, 18]",75,"액션, 범죄, 스릴러, 드라마"
2019,GLOBAL,464504,어 마디아 패밀리 퓨너럴,2019-03-01,2.7049,489,5.9,en,[35],76,코미디
2019,GLOBAL,458897,미녀 삼총사 3,2019-11-14,4.5301,3055,6.4,en,"[28, 12, 35]",77,"액션, 모험, 코미디"
2019,GLOBAL,501170,닥터 슬립,2019-10-30,4.5451,4638,7.1,en,"[27, 14]",78,"공포, 판타지"
2019,GLOBAL,487297,왓 맨 원트,2019-02-08,6.3872,1526,6.211,en,"[35, 10749]",79,"코미디, 로맨스"
2019,GLOBAL,572164,엑시트,2019-07-31,3.3148,268,7.642,ko,"[28, 35]",80,"액션, 코미디"
2019,GLOBAL,537915,애프터,2019-04-11,21.8214,8389,7.1,en,"[10749, 18]",81,"로맨스, 드라마"
2019,GLOBAL,554241,플레잉 위드 파이어,2019-11-08,2.7411,731,6.6,en,"[10751, 35]",82,"가족, 코미디"
2019,GLOBAL,501907,뷰티풀 데이 인 더 네이버후드,2019-09-07,2.0648,1673,6.952,en,"[18, 36, 10751]",83,"드라마, 역사, 가족"
